MAZ,TAZ,Unnamed: 0,taz,luz_id,pop,hhp,hs,hs_sf,hs_mf,hs_mh,hh,hh_sf,hh_mf,hh_mh,hhs,gq_civ,gq_mil,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,emp_gov,emp_mil,emp_ag_min,emp_bus_svcs,emp_fin_res_mgm,emp_educ,emp_hlth,emp_ret,emp_trn_wrh,emp_con,emp_utl,emp_mnf,emp_whl,emp_ent,emp_accm,emp_food,emp_oth,emp_non_ws_wfh,emp_non_ws_oth,emp_total,pseudomsa,zip09,enrollgradekto8,enrollgrade9to12,collegeenroll,othercollegeenroll,hotelroomtotal,parkactive,openspaceparkpreserve,beachactive,district27,milestocoast,acres,land_acres,effective_acres,truckregiontype,ech_dist,hch_dist,adultschenrl,hstallsoth,hstallssam,numfreehrs,dstallsoth,dstallssam,mstallsoth,mstallssam,budgetroom,economyroom,luxuryroom,midpriceroom,upscaleroom,MicroAccessTime,remoteAVParking,refueling_stations,totint,duden,empden,popden,retempden,totintbin,empdenbin,dudenbin,PopEmpDenPerMi,microtransit,nev,mgra,exp_hourly,exp_daily,exp_monthly,parking_type,parking_spaces,poe_id,external_work,external_nonwork,external_TAZ,external_MAZ,walk_dist_local_bus,walk_dist_premium_transit,micro_dist_local_bus,micro_dist_premium_transit,ML_DIST,AVGTTS,PCTDETOUR,terminal_time
3504,1688,3503,1688,28,411,411,304,0,304,0,277,0,277,0,1.483754513,0,0,12,4,23,12,6,22,47,51,47,53,37,0,0,121,13,7,8,0,0,0,0,1,0,0,0,0,23,15,37,262,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.33,1.808596283,1.808596283,1.808596283,1,432801,432801,0,20,105,0,0,84,0,84,0,0,0,0,0,5,0,0,156,17.6134,74.9942,35.7357,9.0928,3,3,3,70867.1287,0,0,3504,4.1234178485175015,19.482203206863154,136.7811250430982,1,849.0,0.0,0.0,0.0,0.0,0.0,0.051,0.296,0.051,0.296,9.7925,0.00369,0.0,0.0
3514,1755,3513,1755,28,37,37,30,6,24,0,26,6,20,0,1.423076923,0,0,3,3,2,2,0,5,2,2,0,7,0,0,0,18,3,0,0,1,0,0,0,0,0,0,0,0,0,3,14,39,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.43,1.380959116,1.380959116,1.380959116,1,432801,432801,0,15,40,0,38,64,15,40,0,0,0,0,0,5,0,0,159,16.2279,72.4983,33.624,8.5384,3,3,3,67918.2444,0,0,3514,4.022921014281616,19.386719027129715,137.1129648824258,1,159.0,0.0,0.0,0.0,0.0,0.0,0.225,0.361,0.225,0.361,9.6126,0.00369,0.0,0.0
3523,1816,3522,1816,2,42,42,27,9,18,0,25,7,18,0,1.68,0,0,2,1,2,2,0,2,2,4,2,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.04,2.924176042,2.924176042,2.924176042,1,432801,432801,0,73,146,0,73,146,73,146,0,0,0,0,0,999,0,0,128,10.7676,13.8363,22.077,2.418,2,2,3,22984.5276,0,0,3523,1.4060187812112614,11.331210507190336,99.07091545651852,2,102.0,0.0,0.0,0.0,0.0,0.0,0.053,0.247,0.053,0.247,8.5887,0.00383,0.0,0.0
3528,1797,3527,1797,28,19,19,15,0,15,0,13,0,13,0,1.461538462,0,0,2,2,0,1,0,2,1,1,1,3,0,0,0,4,0,0,0,8,0,30,0,0,0,0,10,0,0,2,12,66,1,92101,0,0,0,0,105,0.0,0.0,0.0,15,0.59,3.448728496,3.448728496,3.448728496,1,432801,432801,0,13,16,0,72,76,7,10,0,0,0,0,0,999,0,0,183,19.2502,81.5918,39.174,9.2224,3,3,3,77290.126,0,0,3528,4.2906153585565,19.544452834261367,137.8648515645918,1,199.0,0.0,0.0,0.0,0.0,0.0,0.124,0.229,0.124,0.229,9.6308,0.00375,0.0,0.0
3531,1902,3530,1902,28,79,79,68,0,68,0,60,0,60,0,1.316666667,0,0,9,7,4,6,6,6,6,2,3,11,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,2373,0,10,2397,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.85,2.429182024,2.429182024,2.429182024,1,432801,432801,0,95,277,0,77,259,56,237,0,0,0,0,0,999,0,0,156,20.8183,88.8924,42.0367,13.9167,3,3,3,83794.614,0,0,3531,3.8039507909637753,18.473412626145752,136.34439392966578,1,205.0,0.0,0.0,0.0,0.0,0.0,0.105,0.176,0.105,0.176,9.7056,0.00381,0.0,0.0
3576,1629,3575,1629,1,48,48,28,9,19,0,27,9,18,0,1.777777778,0,0,2,3,1,2,3,3,1,2,4,6,0,0,0,10,1,0,80,1,0,0,0,4,0,0,0,3,10,6,12,127,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.68,2.259142921,2.259142921,2.259142921,1,432801,432801,0,17,33,0,14,27,14,27,0,0,0,0,0,5,0,0,156,7.7254,7.3832,16.5622,2.7699,3,1,2,15325.0818,0,0,3576,1.523831933809798,9.82046383152444,85.20929156446594,1,93.0,0.0,0.0,0.0,0.0,0.0,0.053,0.071,0.053,0.071,7.8659,0.00384,0.0,0.0
3583,1946,3582,1946,28,554,554,478,0,478,0,419,0,419,0,1.322195704,0,0,64,45,24,40,37,43,41,25,20,80,0,0,0,4,11,2,0,0,0,1,0,0,0,0,0,0,0,5,39,62,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.91,2.891247032,2.891247032,2.891247032,1,432801,432801,0,315,315,0,275,275,275,275,0,0,0,0,0,5,0,0,173,21.0106,88.1395,43.264,16.7209,3,3,3,84098.1837,0,0,3583,3.799629456212726,17.973180375395277,136.61814600836226,1,911.0,0.0,0.0,0.0,0.0,0.0,0.052,0.106,0.052,0.106,9.7539,0.00383,0.0,0.0
3590,2052,3589,2052,28,42,42,31,0,31,0,29,0,29,0,1.448275862,0,0,2,2,2,3,5,3,4,2,3,3,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,18,38,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.85,2.770820555,2.770820555,2.770820555,1,432801,432801,0,7,68,0,0,62,0,62,0,0,0,0,0,5,0,0,135,24.8661,27.9955,56.878,8.4315,3,2,3,54319.0325,0,0,3590,3.219322712174602,15.043413463319473,124.34165738349748,1,162.0,0.0,0.0,0.0,0.0,0.0,0.205,0.382,0.205,0.382,10.0167,0.00372,0.0,0.0
3601,1804,3600,1804,2,52,0,0,0,0,0,0,0,0,0,0.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,0,0,0,0,0,0,0,0,0,0,3,10,113,2,92103,0,0,0,0,0,0.212114,0.0,0.0,27,0.84,2.45965584,2.45965584,2.45965584,1,432801,432801,0,4,4,0,4,4,4,4,0,0,0,0,0,5,0,0,133,10.8911,19.0015,22.0985,2.6958,3,2,3,26303.9765,0,0,3601,1.4135571875914237,12.06242390498782,102.22247521647044,2,134.0,0.0,0.0,0.0,0.0,0.0,0.123,0.176,0.123,0.176,8.8992,0.00378,0.0,0.0
3602,1862,3601,1862,2,118,118,78,0,78,0,70,0,70,0,1.685714286,0,0,7,4,5,5,3,6,5,10,5,20,0,0,0,0,1,51,5,0,0,0,0,0,0,0,0,0,0,8,21,86,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.05,2.743983133,2.743983133,2.743983133,1,432801,432801,0,42,83,0,40,80,40,80,0,0,0,0,0,5,0,0,114,8.8916,17.6598,18.0535,2.7355,2,2,2,22856.5091,0,0,3602,1.450901839337467,12.470818034577734,108.68894317891896,1,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6446,0.00383,0.0,0.0
3603,1689,3602,1689,2,101,101,71,4,67,0,66,4,62,0,1.53030303,0,0,2,7,9,8,6,7,6,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.58,2.421850564,2.421850564,2.421850564,1,432801,432801,0,1,67,0,1,67,1,67,0,0,0,0,0,5,0,0,148,10.3478,20.2128,21.3993,4.5523,3,2,3,26631.7596,0,0,3603,2.782679824451445,14.238654040554312,112.97279795944758,2,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.334,0.176,0.334,9.1484,0.00373,0.0,0.0
3610,1711,3609,1711,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,13,25,1,92101,0,0,0,0,246,0.0,0.0,0.0,15,0.38,3.433146562,3.433146562,3.433146562,1,432801,432801,0,95,234,0,95,234,95,234,0,0,0,0,0,5,0,0,163,22.7632,85.9272,45.9688,11.5029,3,3,3,84413.4103,0,0,3610,4.235305957890591,19.7575930708731,137.62119610671277,1,286.0,0.0,0.0,0.0,0.0,0.0,0.101,0.172,0.101,0.172,9.8486,0.00371,0.0,0.0
3639,1817,3638,1817,2,24,24,15,11,4,0,14,10,4,0,1.714285714,0,0,2,0,1,1,1,1,1,2,1,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2,10,31,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.13,2.416441851,2.416441851,2.416441851,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,124,10.4361,15.5892,21.4349,3.619,2,2,3,23695.399,0,0,3639,1.497599242069616,12.026915098545691,105.33111560967562,1,87.0,0.0,0.0,0.0,0.0,0.0,0.053,0.194,0.053,0.194,8.4316,0.00387,0.0,0.0
3640,2110,3639,2110,3,4,4,2,0,2,0,2,0,2,0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,69,0,0,36,0,3,9,2,0,0,0,0,0,0,0,67,4,0,12,202,2,92103,0,0,0,0,0,0.0,0.0,0.0,8,2.11,5.043940515,5.043940515,5.043940515,1,432801,432801,0,184,368,0,169,337,169,337,0,0,0,0,0,999,0,1,192,14.1562,18.1617,29.1946,6.6173,3,2,3,30308.07,0,0,3640,1.2082073754767853,9.06692028713665,82.0653229875337,1,217.0,0.0,0.0,0.0,0.0,0.0,0.131,0.131,0.131,0.131,7.5013,0.00397,0.0,0.0
3645,1658,3644,1658,28,46,46,34,3,31,0,30,3,27,0,1.533333333,0,0,2,2,4,2,2,2,2,4,2,8,0,0,0,62,0,0,6,16,0,84,0,0,0,0,271,19,0,1,18,477,2,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.25,1.790279997,1.790279997,1.790279997,1,432801,432801,0,12,62,0,7,57,7,57,0,0,0,0,0,5,0,0,147,13.423,31.3431,28.0463,5.5251,3,3,3,38009.1763,0,0,3645,3.511685645545109,15.782877464804653,118.7653761814642,1,133.0,0.0,0.0,0.0,0.0,0.0,0.073,0.301,0.073,0.301,9.3754,0.00366,0.0,0.0
3651,1950,3650,1950,28,286,286,217,0,217,0,204,0,204,0,1.401960784,0,0,14,18,13,12,13,44,16,13,40,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,22,10,34,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.96,2.335543804,2.335543804,2.335543804,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,91,25.0568,88.252,50.411,9.3095,2,3,3,88744.2946,0,0,3651,3.664323748385748,18.297816200682373,135.02951750125897,1,365.0,0.0,0.0,0.0,0.0,0.0,0.326,0.343,0.326,0.343,9.4891,0.00381,0.0,0.0
3652,1601,3651,1601,1,28,28,18,18,0,0,16,16,0,0,1.75,0,0,2,2,0,0,2,2,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.73,2.546418464,2.546418464,2.546418464,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,154,6.1552,5.1056,13.4185,1.9645,3,1,2,11855.4762,0,0,3652,1.372874733732374,8.353860427888765,72.15618413040843,2,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.262,0.077,0.262,7.9175,0.00378,0.0,0.0
3653,1962,3652,1962,28,522,522,449,0,449,0,384,0,384,0,1.359375,0,0,97,38,20,37,28,45,17,48,16,38,0,0,0,0,6,0,33,0,0,0,0,0,0,0,0,0,0,11,25,75,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.67,3.105123501,3.105123501,3.105123501,1,432801,432801,0,27,53,0,0,25,0,25,0,0,0,0,0,999,0,0,187,30.7646,59.8387,65.9979,20.3345,3,3,3,80535.426,0,0,3653,3.878744521558884,18.0718629925108,134.94377723464223,1,380.0,0.0,0.0,0.0,0.0,0.0,0.124,0.213,0.124,0.213,10.0829,0.00376,0.0,0.0
3667,1912,3666,1912,3,272,272,187,0,187,0,166,0,166,0,1.638554217,0,0,2,17,19,19,14,35,8,15,16,21,0,0,0,8,1,0,1,0,0,0,0,0,0,2,0,22,0,7,13,54,2,92103,0,0,0,0,70,0.0,0.0,0.0,27,1.85,3.619767813,3.619767813,3.619767813,1,432801,432801,0,128,254,0,124,246,124,246,0,0,0,0,0,999,0,0,159,12.2724,31.2901,24.8986,11.7,3,3,3,35960.8206,0,0,3667,1.8021525964205751,13.730888021288129,117.1917075715362,1,313.0,0.0,0.0,0.0,0.0,0.0,0.033,0.155,0.033,0.155,7.6934,0.00401,0.0,0.0
3677,1813,3676,1813,3,161,161,107,11,96,0,104,11,93,0,1.548076923,0,0,5,7,7,7,12,18,10,13,2,23,0,0,0,2,0,0,1,9,0,0,0,0,0,0,0,23,0,12,12,59,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.59,3.886759933,3.886759933,3.886759933,1,432801,432801,0,93,184,0,85,169,85,169,0,0,0,0,0,999,0,0,204,12.0884,25.0342,25.0054,7.7303,3,2,3,32025.363,0,0,3677,1.8853740142893027,14.492296763216276,122.8226770609385,1,254.0,0.0,0.0,0.0,0.0,0.0,0.032,0.19,0.032,0.19,7.9013,0.00395,0.0,0.0
3693,1807,3692,1807,3,299,299,214,6,208,0,179,6,173,0,1.670391061,0,0,3,7,24,27,24,10,15,5,19,45,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,19,12,62,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.29,4.504692881,4.504692881,4.504692881,1,432801,432801,0,141,281,0,140,280,140,280,0,0,0,0,0,999,0,0,170,11.966,22.2735,24.696,7.3329,3,2,3,30060.4845,0,0,3693,1.5898623656317197,13.040232161982615,110.76576697119862,1,385.0,0.0,0.0,0.0,0.0,0.0,0.031,0.286,0.031,0.286,8.2712,0.00391,0.0,0.0
3695,1572,3694,1572,1,30,30,18,18,0,0,17,17,0,0,1.764705882,0,0,2,2,0,0,2,2,1,1,3,4,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,4,10,29,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.64,2.14185837,2.14185837,2.14185837,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,173,5.7863,4.7853,12.8929,1.8186,3,1,2,11314.0709,0,0,3695,1.0610046109044584,6.166287040719528,53.02995559617967,2,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.328,0.116,0.328,7.9793,0.00377,0.0,0.0
3697,1779,3696,1779,2,26,26,18,7,11,0,17,6,11,0,1.529411765,0,0,1,2,3,2,2,2,1,2,1,1,0,0,0,24,0,0,0,7,0,0,0,0,0,0,0,0,2,1,11,45,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.6,2.408851947,2.408851947,2.408851947,1,432801,432801,0,29,70,0,19,60,19,60,0,0,0,0,0,5,0,0,151,12.04,22.8921,24.6988,4.8073,3,2,3,30458.2349,0,0,3697,3.004971990066183,15.14180028735996,122.5785627964316,1,103.0,0.0,0.0,0.0,0.0,0.0,0.053,0.262,0.053,0.262,9.1903,0.00373,0.0,0.0
3699,1857,3698,1857,3,90,90,65,0,65,0,54,0,54,0,1.666666667,0,0,0,3,7,8,7,3,5,2,6,13,0,0,0,57,0,0,1,0,0,0,0,0,0,0,0,0,0,5,10,73,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.48,1.498214702,1.498214702,1.498214702,1,432801,432801,0,52,104,0,47,93,47,93,0,0,0,0,0,5,0,0,138,13.6741,30.3943,27.9719,9.5424,3,3,3,37354.3588,0,0,3699,1.7271809988350273,14.221694619229927,120.01882430125016,1,89.0,0.0,0.0,0.0,0.0,0.0,0.1,0.272,0.1,0.272,8.1057,0.00396,0.0,0.0
3700,1574,3699,1574,2,44,44,24,20,4,0,22,18,4,0,2.0,0,0,0,1,2,3,2,2,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,15,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,0.87,2.482056673,2.482056673,2.482056673,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,95,4.0125,12.3393,8.6397,1.7702,2,2,1,13426.5366,0,0,3700,1.7094828554175567,7.761777428403943,60.51753288455411,2,55.0,0.0,0.0,0.0,0.0,0.0,0.751,0.473,0.751,0.473,8.7976,0.00373,0.0,0.0
3709,2114,3708,2114,28,392,392,293,0,293,0,272,0,272,0,1.441176471,0,0,22,16,21,28,41,26,36,24,32,26,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,36,51,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,1.04,2.436604347,2.436604347,2.436604347,1,432801,432801,0,18,48,0,18,48,18,48,0,0,0,0,0,999,0,0,149,24.7703,28.8314,56.9279,8.3528,3,2,3,54885.982,0,0,3709,2.541727233411033,13.52982359038957,111.13361768559484,1,97.0,0.0,0.0,0.0,0.0,0.0,0.124,0.321,0.124,0.321,9.8433,0.00366,0.0,0.0
3710,1703,3709,1703,2,77,77,53,9,44,0,50,8,42,0,1.54,0,0,2,5,8,6,5,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,2,92101,0,0,0,0,0,0.0,0.0,0.0,27,0.46,2.176486724,2.176486724,2.176486724,1,432801,432801,0,49,49,0,49,49,49,49,0,0,0,0,0,999,0,0,143,10.8076,20.38,22.2651,4.7158,3,2,3,27292.8823,0,0,3710,2.9968631850699934,14.685251810295934,118.4905518998564,2,117.0,0.0,0.0,0.0,0.0,0.0,0.154,0.458,0.154,0.458,9.2627,0.00371,0.0,0.0
3724,1858,3723,1858,3,19,14,9,0,9,0,8,0,8,0,1.75,5,0,0,0,1,1,1,1,1,0,1,2,0,0,0,42,14,0,207,0,0,0,0,3,0,0,0,0,24,1,24,315,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.58,1.509669538,1.509669538,1.509669538,1,432801,432801,0,55,109,0,47,94,47,94,0,0,0,0,0,5,0,0,149,12.6494,32.5612,25.8692,8.8905,3,3,3,37395.4883,0,0,3724,1.722836477424219,14.44626031424351,123.3112364465676,1,100.0,0.0,0.0,0.0,0.0,0.0,0.049,0.271,0.049,0.271,7.977,0.00397,0.0,0.0
3725,1817,3724,1817,2,30,30,19,10,9,0,18,9,9,0,1.666666667,0,0,2,0,1,1,1,2,1,2,1,7,0,0,0,19,0,0,8,0,0,0,0,0,0,0,0,0,0,2,10,39,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.16,2.45474561,2.45474561,2.45474561,1,432801,432801,0,63,126,0,63,126,63,126,0,0,0,0,0,5,0,0,121,12.7727,24.5807,26.2333,5.7141,2,2,3,32520.9284,0,0,3725,1.5236427294756407,12.02702428993188,105.4656072334756,1,90.0,0.0,0.0,0.0,0.0,0.0,0.053,0.175,0.053,0.175,8.4316,0.00387,0.0,0.0
3751,1932,3750,1932,3,360,344,247,51,196,0,206,51,155,0,1.669902913,16,0,3,9,29,31,27,12,17,6,22,50,0,0,0,3,1,26,0,15,0,0,0,0,0,0,0,0,5,22,17,89,2,92103,0,13,0,0,0,0.0,0.0,0.0,27,1.57,16.30136714,16.30136714,16.30136714,1,432801,432801,0,180,359,0,180,359,180,359,0,0,0,0,0,5,0,0,101,13.6843,34.1685,27.7077,12.0894,2,3,3,39600.7654,0,0,3751,1.6373070433245869,13.590807297787618,117.23323863959556,1,479.0,0.0,0.0,0.0,0.0,0.0,0.223,0.44,0.223,0.44,8.0428,0.00396,0.0,0.0
3752,1816,3751,1816,2,19,19,12,0,12,0,11,0,11,0,1.727272727,0,0,0,1,1,1,0,1,1,2,1,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,65,2,92103,0,0,0,0,0,0.0,1.28619,0.0,27,1.09,4.961355655,4.961355655,3.675170719,1,432801,432801,0,37,74,0,33,65,33,65,0,0,0,0,0,5,0,0,115,10.7053,16.4022,21.8271,3.2981,2,2,3,24466.7093,0,0,3752,1.474993800417436,11.852837627574932,104.32583663445914,1,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.143,8.5887,0.00383,0.0,0.0
3753,1820,3752,1820,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,2,0,6,0,10,42,2,92103,0,0,0,0,0,0.0,1.50678,0.0,27,1.01,2.931730166,2.931730166,1.895461966,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,118,9.4029,15.2661,19.0411,2.6476,2,2,2,21956.609,0,0,3753,1.4173530489885042,11.70276434043812,102.83241972452468,1,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6689,0.00381,0.0,0.0
3754,1820,3753,1820,2,74,74,48,7,41,0,44,6,38,0,1.681818182,0,0,4,2,3,3,1,4,3,7,3,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,10,17,2,92103,0,0,0,0,0,0.0,0.573428,0.0,27,0.96,4.546638033,4.546638033,3.535333919,1,432801,432801,0,16,31,0,15,29,15,29,0,0,0,0,0,5,0,0,118,10.8736,13.7892,22.1229,2.0282,2,2,3,22983.7686,0,0,3754,1.3652756832869128,11.228878746726158,98.32063821058532,2,100.0,0.0,0.0,0.0,0.0,0.0,0.053,0.176,0.053,0.176,8.6689,0.00381,0.0,0.0
3755,1629,3754,1629,1,165,165,98,2,96,0,93,2,91,0,1.774193548,0,0,7,9,2,5,10,11,4,6,16,23,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,16,12,33,2,92103,0,0,0,0,0,0.0,0.0,0.0,27,1.69,2.867683852,2.867683852,2.867683852,1,432801,432801,0,85,169,0,83,166,83,166,0,0,0,0,0,5,1,0,150,7.7208,8.6688,16.4901,3.7561,3,1,2,16101.7032,0,0,3755,1.6268920794384345,11.089900910082967,92.21543716143246,1,175.0,0.0,0.0,0.0,0.0,0.0,0.106,0.123,0.106,0.123,7.8659,0.00384,0.0,0.0
4120,2165,4119,2165,4,230,230,132,7,125,0,131,7,124,0,1.755725191,0,0,3,16,7,15,17,18,13,12,17,13,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,16,10,29,2,92103,0,0,0,0,0,0.0,0.0,0.0,8,2.02,4.80420108,4.80420108,4.80420108,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,135,8.5453,9.0745,17.7026,2.0576,3,1,2,17137.359,0,0,4120,0.920350424284588,6.314052248710261,59.56450834454406,2,168.0,0.0,0.0,0.0,0.0,0.0,0.234,0.449,0.234,0.449,7.7823,0.0039,0.0,0.0
4121,2064,4120,2064,29,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92101,0,0,0,0,0,0.0,0.0,0.0,8,1.68,10.61397538,10.61397538,10.61397538,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,26,1.7657,2.1304,3.5075,0.3647,1,1,1,3608.2935,0,0,4121,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.06,8.8293,0.00378,0.0,0.0
4168,1657,4167,1657,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.23,2.420743882,2.420743882,2.420743882,1,432801,432801,0,132,132,0,132,132,132,132,0,0,0,0,0,999,0,0,142,16.3478,70.5871,33.7442,9.2605,3,3,3,66771.9853,0,0,4168,4.137310174359854,19.109370760636555,135.87395712915583,1,718.0,0.0,0.0,0.0,0.0,0.0,0.051,0.156,0.051,0.156,9.7581,0.00369,0.0,0.0
4169,1651,4168,1651,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,5,0,0,37,87,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.23,4.896183492,4.896183492,4.896183492,1,432801,432801,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,126,14.483,83.2744,28.9393,12.0561,2,3,3,71816.7237,0,0,4169,4.249883650040784,19.95894744170265,138.60836233732806,2,18.0,0.0,0.0,0.0,0.0,0.0,0.055,0.05,0.055,0.05,9.9904,0.00369,0.0,0.0
4170,1630,4169,1630,28,310,310,221,0,221,0,179,0,179,0,1.731843575,0,0,10,14,8,7,3,13,13,19,25,67,0,0,0,6,0,0,0,0,0,2,0,0,0,1,0,0,0,14,11,34,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.17,1.657164081,1.657164081,1.657164081,1,432801,432801,0,50,100,0,50,100,50,100,0,0,0,0,0,999,0,0,95,15.5745,57.384,31.8505,10.6914,2,3,3,57110.0982,0,0,4170,4.218994517825898,19.728163730058824,136.27671414906024,2,397.0,0.0,0.0,0.0,0.0,0.0,0.136,0.257,0.136,0.257,9.9926,0.00369,0.0,0.0
4171,1611,4170,1611,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,230,235,0,0,41,514,1,92101,0,0,0,0,800,1.603017,0.0,0.0,15,0.08,11.19207227,11.19207227,11.19207227,1,432801,432801,0,27,54,0,27,54,27,54,0,0,0,0,0,999,0,0,60,13.5003,41.8972,28.046,9.8436,1,3,3,44763.6425,0,0,4171,4.254355751609831,20.07350229792625,135.99134080782943,1,359.0,0.0,0.0,0.0,0.0,0.0,0.1,0.224,0.1,0.224,10.1651,0.00369,0.0,0.0
4172,1827,4171,1827,28,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92101,0,0,0,0,0,0.0,0.0,0.0,15,0.69,2.653952007,2.653952007,2.653952007,1,432801,432801,0,91,91,0,103,103,87,87,0,0,0,0,0,999,0,0,188,27.0059,94.3001,54.0422,18.1766,3,3,3,94939.1154,0,0,4172,3.893001701817814,17.99147780862604,136.59679697254938,1,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.099,9.8826,0.00379,0.0,0.0
